SMILES,S1-CC2,S1-PBE0-def2SVP-eV,S1-PBE0-def2TZVP-eV,S1-CAM-def2TZVP-eV,ID
O=C(C#C)C#C,3.88154769700782,3.58237033801838,3.59453655451128,3.7473021648392497,321
O=C(C#C)C#N,3.9465780425659998,3.65166851939572,3.64655141581377,3.78590207854873,322
O=C(C#N)C#N,3.9636640799981,3.6758243504020096,3.64720340093381,3.7762020311472,323
O=CC(=O)C#C,2.8420401457569997,2.53309661566646,2.5153809064615,2.7067015316906,324
O=CC(=O)C#N,2.83488654107389,2.5050424796394304,2.47037134771757,2.6687013572150797,325
CC(C#C)C#C,7.42206989661809,6.6291893227219,6.50974706372332,6.53160353151411,327
C[C@@H](C#C)C#N,7.3681363595721105,6.68174514663651,6.5736290882437,6.5631037191105,328
CC(C#N)C#N,8.46104600924644,7.54075023644467,7.439232398081381,7.4947041955128295,329
N[C@@H](C#C)C#N,6.9708398659544795,6.38205512488991,6.33198832764183,6.431403541204389,330
NC(C#N)C#N,7.033537378276391,6.42697243699123,6.43429475234814,6.72860371994249,331
OC(C#C)C#C,7.01574275601433,6.28972494328498,6.138402625559969,6.19740346932773,332
O[C@@H](C#C)C#N,7.062490034698399,6.3269550351688,6.19833464340151,6.24520355703911,333
OC(C#N)C#N,7.6053528188105695,7.03401493832884,7.01327767537892,7.20790394135854,334
C[C@@H](C=O)C#C,4.447282478321459,4.25641165751783,4.2517076229727,4.28940248555144,335
C[C@@H](C=O)C#N,4.43318887843739,4.2637785995690995,4.25566633729922,4.2785024154540094,336
O[C@@H](C=O)C#C,4.7108066459991305,4.51331665238875,4.489480283206721,4.54530256345729,337
O[C@@H](C=O)C#N,4.7169120675927605,4.55193833521743,4.53356791975253,4.55720265246797,338
CC(C=O)C=O,4.10762435372366,3.9111107051093996,3.89299253931323,3.98930211590792,339
CN(C=N)C=O,5.56654990540916,5.33732652251296,5.3273415717639,5.4195030426950295,340
CN(C=O)C=O,5.2042181547086,4.92068843860012,4.91781573120769,5.06400271371342,341
OC(C=O)C=O,4.27633475540967,4.0469908260159,4.0508096737515595,4.13490242065121,342
C[N]C(=[NH2])C#N,5.4839731055478,5.01524287995931,5.0330965509572,5.20750284268189,343
C[N]C(=[NH2])C=O,4.06452231404963,3.7944687711819096,3.8081174646923297,3.9295020733515305,344
CCC(=O)C#C,4.20315595642094,3.9709243533652896,3.9754659358583897,4.09710224995834,345
CCC(=O)C#N,4.27016103320455,4.03668967881046,4.01917179647623,4.12260232407523,346
CNC(=N)C#N,5.77289149500025,5.3473541951584505,5.37392013977417,5.54620312603489,347
CNC(=O)C#C,5.22285143228784,4.93223015348597,4.93398855408935,5.08360281229913,348
COC(=O)C#C,5.33541192847932,4.94265728946878,4.91665407658438,5.03350281714427,349
COC(=O)C#N,5.48726105888897,5.16420270402314,5.13111255438318,5.2618029172724,350
OCC(=O)C#C,4.20889892217989,3.94609395177779,3.96850825324808,4.08590231024393,351
OCC(=O)C#N,4.27893915840796,4.0183491958844595,4.017292033033311,4.11510231828285,352
CCC(=O)C=O,2.9760266254070897,2.6787853574565,2.6714478037161498,2.8438015396142697,353
CNC(=N)C=O,3.9112660821976903,3.66649873185072,3.64200738429476,3.7716022162602396,354
CNC(=O)C=O,3.5688348439278,3.29234090714476,3.2777349166175203,3.4120019457913,355
COC(=O)C=O,3.60958445815828,3.3011636590425297,3.28554404390254,3.4061019702601203,356
OCC(=O)C=O,2.93519646543557,2.65307521133933,2.63470751701433,2.79280166349448,357
CCC(=O)CC,4.66702404923611,4.550038707453241,4.52485238076682,4.557402656250621,358
CCC(=O)CO,4.66333363930373,4.52368882134558,4.51399720947774,4.54330252563079,359
CCC(=O)NC,5.9511737783985,5.87643603836106,5.84445801859823,5.88070332995224,360
CCC(=O)OC,6.1356452944993,5.97868504701548,5.9582272451332905,5.98590341482821,361
CNC(=O)CO,5.8047329135401,5.71075100001587,5.66831291847744,5.72800329909586,362
CNC(=O)NC,6.47180974757949,6.819229107400069,6.31795432072157,6.37810348552713,363
CNC(=O)OC,7.213162816329279,7.24983561876158,7.09932011901692,7.14230406121929,364
COC(=O)CN,6.15595942019477,5.86179929895295,5.88733365943258,5.9786034128184795,365
COC(=O)CO,6.387497132575921,6.24467810492442,6.23040654249089,6.24880335301282,366
OCC(=O)CO,4.64552786036808,4.48264097018206,4.48672540117196,4.51320263662694,367
CO/C(=N/C)/C,6.27369035431024,5.996921854511291,6.0153110458415,6.08410336731143,368
C[C@@H](CO)C#C,7.3923357288168,6.81841630291194,6.68560807683855,6.62070372005774,369
C[C@@H](CO)C#N,7.4591146788747205,7.73031436586832,7.40264640001189,7.3697040082685,370
CC[C@@H](C)C#C,7.382448194876161,6.8118754989343095,6.67333573588955,6.62070372005774,371
CC[C@@H](C)C#N,8.58907292040154,7.80520693876607,7.69048993920384,7.682404344104979,372
CC[C@@H](N)C#N,7.05740123097141,6.96754891935942,6.799838808700651,6.9222038440658205,373
CC[C@@H](O)C#C,7.1330029329271,6.53749479939761,6.3949263887309,6.36890358363922,374
CC[C@@H](O)C#N,7.59420049904441,7.3359343899955105,7.22310640575186,7.34190402670813,375
CN[C@@H](C)C#N,6.50131289060327,6.3049165231187,6.14673040210993,6.40410343304365,376
CO[C@@H](C)C#C,7.13688627167839,6.54562121159497,6.39770630525274,6.397603446164521,377
CO[C@@H](C)C#N,7.53858284851432,7.184223765606769,7.0917303156078395,7.42650399408514,378
N[C@@H](CO)C#N,7.06147423317373,6.57654751078645,6.50406777263803,6.79060380410803,379
NC[C@@H](N)C#N,6.81960625739021,6.48556374920404,6.37896635898942,6.63620360504213,380
NC[C@@H](O)C#N,6.88428339898937,6.41220154538605,6.3247326802124695,6.674703652917279,381
OC[C@@H](O)C#C,6.9978357506744,6.36917760242715,6.24903709893023,6.28060341022619,382
OC[C@@H](O)C#N,7.36977503001989,6.8212909151023,6.748318922745971,7.062303908729239,383
C[C@@H](CO)C=O,4.4554965112236005,4.33083537801081,4.3006016089238805,4.31660245576386,384
CC[C@@H](C)C=O,4.39941762748046,4.2417232164516205,4.23628066453763,4.25990233578155,385
CC[C@@H](O)C=O,4.65362134677265,4.53131318323139,4.51044258442637,4.5262026103852,386
CCN(C)C=O,5.86854391630909,5.8030662153513495,5.74381938053663,5.74710325216795,387
CO[C@@H](C)C=O,4.3793018728837,4.25714065089704,4.2240494128011195,4.24550233554474,388
OC[C@@H](O)C=O,4.59018395651193,4.4552687518139695,4.44049432272692,4.4689024790549405,389
CC(CO)CO,7.22062935210089,7.54787690184277,7.1774990125719,7.14620399892397,390
CCC(C)CC,9.107475650066599,9.205720229244179,8.656551475527749,8.95880508317414,391
CC[C@@H](C)CO,7.21693540468664,7.573421330540031,7.19598045054472,7.149004051881071,392
CC[C@@H](C)OC,7.3933270400823705,7.6850373190722205,7.2932971210163995,7.5931041517787,393
CCC(O)CC,7.25193144071256,7.594670439905141,7.19831437223695,7.2939039352141,394
CC[C@@H](O)CO,7.330042033656049,7.4446760384513295,7.07942396041009,7.3066040393553795,395
CO[C@@H](C)CO,7.50745926668009,7.7390524903152,7.34330242050274,7.59450417825725,396
OCC(O)CO,7.267951607645831,7.275735156215791,6.93663867489335,7.2008039431314605,397
CC1(CC1)C#C,7.00413110783305,6.45863017858783,6.30698322887275,6.2982034709854,398
CC1(CC1)C#N,7.97873838401291,7.26822290529386,7.14183929052437,7.203603996088559,399
C[C@]1(CN1)C#C,7.01141832048525,6.48970722892977,6.35504427390054,6.3728035213439,400
C[C@]1(CN1)C#N,7.35080378686507,6.9908995650692995,6.91583093442002,7.127803923034159,401
C[C@]1(CO1)C#C,7.02508388506305,6.43101577876864,6.3017374153735295,6.28070354817451,402
C[C@]1(CO1)C#N,7.5176975555538395,7.07491258256988,7.06578315820538,7.2194040228039205,403
NC1(CC1)C#N,7.2921662152739595,7.15017523049403,7.0262618665257595,7.08220387693193,404
OC1(CC1)C#C,6.64107471757712,6.0967457832868295,5.94480957640038,5.98830346022001,405
OC1(CC1)C#N,7.298942125738951,6.75688316635324,6.62632858834503,6.7591038886256305,406
CC1(CC1)C=O,4.61115469326527,4.47379100688529,4.458605685673341,4.47890239607345,407
C[C@]1(CN1)C=O,4.48615913195877,4.31500868412443,4.30292872776636,4.34260240328038,408
C[C@]1(CO1)C=O,4.37862920710042,4.1975983002891795,4.18947188809182,4.232102354221181,409
OC1(CC1)C=O,4.78016877416412,4.65998690934072,4.64725496786261,4.66650267883127,410
CC1(CO)CC1,7.19348407680046,7.532643688568579,7.16327670277056,7.13720410081871,411
C[C@@]1(CO)CN1,7.08733567466934,7.270054776674541,6.9130349631727706,7.07390385600895,412
C[C@@]1(CO)CO1,7.58939496598101,7.92772027625579,7.50305265272603,7.594804319988221,413
CCC1(C)CC1,8.013631288836619,8.13749703285664,7.62212619726816,7.93200443891435,414
CC[C@@]1(C)CO1,7.789702972071829,8.09687776122737,7.75271397318315,8.10040463065176,415
CCC1(O)CC1,7.30930422647815,7.49566203675763,7.06747597933717,7.26140400081845,416
COC1(C)CC1,7.51946493591889,7.76429024654573,7.3265981589986096,7.66190436455434,417
OCC1(O)CC1,7.37312693014871,7.34890960138068,6.886832562847689,7.277804038881761,418
C[C@H]1CCC1=O,4.40492113292821,4.27832635770248,4.25155115742845,4.2924022701772,419
C[C@H]1CNC1=O,6.11136837276746,5.97690106769704,5.9227269818838995,5.94430317226499,420
C[C@H]1COC1=N,6.9197186269951505,6.68373157876351,6.65121096370462,6.7081037403918495,421
C[C@H]1COC1=O,6.12496835787367,5.93070590829868,5.9011701115961,5.927003253236751,422
C[C@H]1NCC1=O,4.45697490653127,4.308902718302821,4.27890323936128,4.32280230091202,423
C[C@H]1OCC1=O,4.51407013602706,4.33988997102806,4.3198259180894,4.35700240351719,424
CN1CCC1=O,6.25939076413574,6.0827346339417305,6.06359440799912,6.07670349946737,425
N[C@H]1COC1=N,6.5323249057016,6.159517854842,6.1078080333223,6.32070348836254,426
N[C@H]1COC1=O,5.70733324830147,5.37977848186488,5.36872330679315,5.50750307437709,427
O[C@H]1CCC1=O,4.475320287509089,4.32456968127707,4.31511426435255,4.36130234878717,428
O[C@H]1CNC1=O,5.85643647643803,5.69663535889861,5.64201473402788,5.7022030832479995,429
O[C@H]1COC1=N,6.68397267175865,6.40355566758178,6.357750447531091,6.4821035477072,430
O[C@H]1COC1=O,5.79278874206304,5.5471144357874,5.52251016092559,5.60950309873066,431
C[C@H]1CC[C@H]1C,8.40010227159008,8.5530216263224,8.02202491697216,8.30140462261915,432
C[C@H]1CC[C@H]1O,7.03503591001932,7.38962356867847,6.9645796115005405,7.012303779408711,433
C[C@H]1CO[C@H]1C,7.20700786998947,7.5281042829874005,7.12722949040127,7.45560413628973,434
C[C@H]1OC[C@H]1O,7.028554154777519,7.27329266104155,6.844055971505701,7.059003982372511,435
O[C@H]1CC[C@H]1O,6.89716881275784,7.06967602094632,6.68297047593348,6.85530380328235,436
N=C1CN=CN1,5.88038767772384,5.57561619932798,5.55943004286081,5.750503316473,437
O=C1CC=CC1,6.44328131686789,4.31146303883473,4.27995686473056,4.31280238389351,438
O=C1CC=CN1,5.48563381722877,5.3249692819990795,5.300029218473609,5.44750302803805,439
O=C1CN=CN1,5.1205703141826,4.9556880121079105,4.91786498383988,5.09510289374451,440
O=C1CN=CO1,5.547754447891879,5.30908217880692,5.30339935023976,5.43480292389677,441
N=C1OCC=C1,5.8598196696757,5.35719410915084,5.44649702261702,5.78740333408695,442
O=C1CCC=C1,3.9669773399403403,3.7973983503982502,3.8172751889117897,3.9988021595268,443
O=C1NCC=C1,4.917697361622039,4.6406224614703495,4.69474239659948,4.99390288452154,444
N=C1CCCO1,6.81203196447856,6.57453196246252,6.56501096606641,6.61360372183066,445
N=C1COCO1,6.822333928025969,6.572074228904841,6.56212383663251,6.60710373495153,446
N=C1OCCO1,7.444067863683681,7.41872343876907,7.2124291970122405,7.43190409621669,447
O=C1CCCC1,4.37639052530469,4.27851520481154,4.26743553948071,4.30670240457968,448
O=C1CCCN1,5.86626985969466,5.77483166774895,5.73516479508468,5.77010314294472,449
O=C1CCCO1,5.9761505773126204,5.80521673221432,5.79443584804451,5.81540331942997,450
O=C1CCOC1,4.36428526234555,4.2474109430706,4.23292468269896,4.287202443942291,451
O=C1COCO1,6.01274201766191,5.82085158573775,5.81269959482533,5.83800320264144,452
O=C1NCCN1,6.87986481201975,6.769270611520009,6.70643078358133,6.73370368034307,453
O=C1NCCO1,7.17108202045972,6.985941376057509,6.95616829595565,6.96150390707157,454
O=C1OCCO1,7.402225983897339,7.119332742411469,7.143564765334959,7.1080038206658,455
CC1=CCCC1,7.123841671225771,7.051059614434459,6.60602017704335,6.86210393189245,456
CC1=CCOC1,6.51158410526981,6.10712611566336,6.10164356299284,6.48520347028128,457
CC1=NCCO1,6.888376265512959,6.62587932814754,6.630764862724,6.7039036609561995,458
C[C@H]1CC=CC1,7.46778885653395,7.128952516185951,6.87023959596547,6.9608037577753,459
C[C@H]1CN=CO1,6.75211436867849,6.52869653775894,6.48405106753363,6.5280037355404,460
O[C@H]1CC=CC1,7.4443557602851005,6.74276507621007,6.76629994309118,7.08070398461905,461
C[C@H]1CCC=C1,7.413940491166839,7.09096866854983,6.81787806143972,6.9409037895726104,462
C[C@H]1COC=N1,6.73923085970795,6.52496639918402,6.48446712982434,6.5236036523221,463
C[C@H]1OCC=C1,6.26620422633135,5.95404975115881,5.91759083032265,6.31590339757894,464
O[C@H]1CCC=C1,6.7989596083989605,6.37886132298928,6.396474717334,6.77910372266265,465
CC1CCCC1,9.02351515056609,9.099107872760111,8.56371869938329,8.831004842972709,466
C[C@H]1CCCO1,7.0443520045809604,7.407389074743601,6.976922702086941,7.310303973277411,467
C[C@H]1CCOC1,7.13132099635491,7.39366473354396,6.988114206267661,7.33730421182117,468
C[C@H]1COCO1,7.57967206100432,7.85557115660522,7.419175692220451,7.730104293868041,469
CC1OCCO1,7.6063585521176105,7.930286311181489,7.509152632039861,7.77070424540402,470
OC1CCCC1,7.2308496814513,7.556854214486861,7.18476010228106,7.229603943605079,471
O[C@H]1CCOC1,7.197164690629201,7.33776626137619,6.94102460818417,7.26690396878433,472
C[C@H]1[C@@H](C)[C@H]1C,7.670264794783099,7.80782440323588,7.3018610925096805,7.5608042211657,473
C[C@H]1[C@@H](C)[C@H]1O,6.937593794998249,7.20669929272481,6.70821421867179,6.88100388118189,474
C[C@H]1[C@@H](C)N1C,6.39705350379073,6.594817244075051,6.18095581131617,6.570703590737209,475
C[C@H]1[C@@H](O)[C@H]1O,6.34913640706365,6.49625918958099,6.06327494617486,6.31410363564908,476
C[C@]12C[C@H]1CC2,7.5074611714780195,7.76205401377591,7.204077746545149,7.4666040722214895,478
C[C@]12C[C@H]1CO2,6.91818199929362,7.25940940527175,6.831882407935071,7.0719038181824505,479
C[C@]12C[C@H]1OC2,6.71784868660173,7.1818473941321,6.69354101598902,6.91050375883779,480
C[C@]12CC[C@H]1O2,7.472849360405981,7.92724026717743,7.4242990544241705,7.7680043303952395,481
O[C@]12C[C@H]1CC2,7.300775901917561,7.781202675252209,7.17120556021118,7.271504055785281,482
O[C@]12C[C@H]1OC2,6.60839355526413,7.06117109818887,6.53912993236352,6.77130384725329,483
C#CC#CC#C,4.6087151913449205,3.79118435532261,3.7598618581616896,3.7919021920282305,484
C#CC#CC#N,4.86111125740154,3.99733900260257,3.9649125389842204,3.9944023484224895,485
C(#CC#N)C#N,5.22734104100885,4.27774104050999,4.24144321115591,4.28000230776689,486
C#CCCC#C,7.372414263608899,6.70374746752594,6.57641118167746,6.54580352796827,487
C#CCCC#N,7.340393521949641,6.71276940686439,6.58539420871534,6.55330353376065,488
N#CCCC#N,8.52324718565059,7.69327992394331,7.57534163896746,7.57650410993274,489
O=CC#CC#C,3.8686837802445604,3.5031155057469396,3.5375654089949298,3.7148019583296095,490
O=CC#CC#N,3.83068278942707,3.44664586631416,3.47583879938934,3.65760196494767,491
O=CC#CC=O,3.9975175093800095,3.71874352947476,3.74414074450343,3.86550222347348,492
N=COCC#C,6.41485302410461,6.17566727592052,6.1523911894439,6.19780347689303,493
N=COCC#N,6.37023449316431,6.13108548036887,6.10779252282487,6.1478033475725,494
O=CCCC#C,4.39218837510813,4.23438430214132,4.22350355213718,4.24370230150089,495
O=CCCC#N,4.39091216049503,4.238623838105521,4.22650823481476,4.23970222584789,496
O=CNCC#C,5.9080137784446,5.7954864801599,5.749435813290231,5.7583031918823595,497
O=CNCC#N,5.9006177201964,5.79271744819766,5.74942955466846,5.750503316473,498
O=COCC#C,5.8807101328019895,5.70440666233902,5.664343319591319,5.66740324140887,499
O=COCC#N,5.89548728302894,5.7274879151988,5.68220379343896,5.67340308277438,500
N=COCC=O,4.29782767890982,4.15217186291257,4.11986921115967,4.16110237195038,501
O=CCCC=O,4.41145921576594,4.24513498165824,4.23234290298834,4.25950232821625,502
O=CCNC=O,4.38254329473258,4.20617097943014,4.18711837419231,4.22210243720267,503
O=CCOC=O,4.3746759350537,4.24001923864624,4.20963716743476,4.22950230504673,504
CC#CC#CC,5.53182108532142,4.73780144226309,4.71211796331694,4.738802549632299,505
CC#CCC#C,7.320087287559881,6.5397182428099,6.44930265523861,6.51190356709407,506
CC#CCC#N,7.3625806082382805,6.55369918750211,6.48715833718544,6.53930354108914,507
CC#CCC=O,4.46962983975021,4.29052658844413,4.26676532272334,4.3044024971362,508
C/N=C/NC=O,4.96164540369098,4.65022182669558,4.59519956157561,4.7692025803671205,509
C/N=C/OC=O,5.81741505815804,5.49397356679429,5.51512825260487,5.5837031549967895,510
CCC#CC#C,5.52403399926959,4.767113289151901,4.72007865809439,4.72780261370054,511
CCC#CC#N,5.99028227315529,5.14700673253908,5.10113947049867,5.1141027088682804,512
OCC#CC#C,5.36290306066104,4.57915299958531,4.51221676764117,4.544502548326689,513
OCC#CC#N,5.80467413691826,4.93415508785123,4.87395775886944,4.92030285307629,514
CCC#CC=O,4.05274957438627,3.79833251772592,3.83085313278481,3.9357021906136804,515
OCC#CC=O,4.06550382921156,3.80952538247659,3.8436846679832595,3.9469021303280902,516
CCC#CCC,7.230761516518541,6.55012959618129,6.412412705842289,6.4797035023154,517
CCC#CCO,6.7649791017837195,6.19354326026559,6.01194880538106,6.10740339981917,518
OCC#CCO,6.827438514364379,6.24843681546829,6.09490547637246,6.17860338587262,519
CC/N=C/OC,6.040319954206439,5.79671942864859,5.755878384117469,5.80270321528869,520
CC#CCCO,7.3746600203683705,6.66105849688873,6.586491916551,6.58370356449547,521
CCCC#CC,7.364939292303601,6.64954453762986,6.56717236748898,6.58270354558222,522
COCC#CC,6.93487864160603,6.27054689349776,6.15288752536166,6.21720357169609,523
CCO/C=N/C,6.138114184730569,5.888262112366459,5.8435989547318,5.8893032204922005,524
CCCCC#C,7.38801129328772,6.80477332379531,6.6730007635678605,6.60900363482971,525
CCCCC#N,8.61649711254172,7.819709525977109,7.712592398041591,7.68130418724341,526
CCNCC#N,6.5439983237586095,6.2579850232634,6.1465026427003,6.42660345042079,527
CCOCC#C,6.98630655303209,6.41129486157137,6.27055233577756,6.28470362382751,528
CCOCC#N,7.29328487588685,6.88833354361653,6.76945238366533,7.08120385801868,529
COCCC#C,7.39282090806097,6.8100553284552,6.682304885113941,6.6083037576474295,530
COCCC#N,7.58557122019353,7.70778740920617,7.45594672780314,7.66600430604167,531
OCCCC#C,7.2820895621102695,6.815176513747,6.6831631326384,6.61760379748366,532
OCCCC#N,7.3613819461123295,7.61958111511969,7.30749847804051,7.26820412942855,533
CCCCC=O,4.42546002477942,4.27403212682629,4.26667443665068,4.27940229641894,534
CCCNC=O,5.91028892351499,5.80964620374354,5.773382660752199,5.76730308998762,535
CCCOC=O,5.96287005403067,5.811703385507941,5.7705480493183705,5.7501033089077005,536
CCOCC=O,4.41210086055436,4.27956447635698,4.26194700030241,4.27060240209633,537
COCCC=O,4.39492039956773,4.24455429040358,4.2407359868959,4.25020228838002,538
OCCCC=O,4.4432078434352,4.29410788066652,4.28618881932954,4.29470244973467,539
OCCNC=O,5.91842894141185,5.81528250081841,5.77715824236345,5.77660312982385,540
OCCOC=N,6.43336765998421,6.21884278637185,6.19257943251301,6.21230334296417,541
OCCOC=O,5.97577614846238,5.8027519236929,5.77481261976965,5.75580328065623,542
CCCCCC,9.10675482010709,9.35460930367061,8.697964775779841,8.946004841084541,543
CCCCCO,7.233586331848731,7.56731699740236,7.1976245632723,7.14270406878459,544
CCCCOC,7.38948642322751,7.76987076025265,7.322425018847969,7.518904108985501,545
CCCOCC,7.3251472472039305,7.734110083914831,7.2571603831444,7.49270415768633,546
